locationEstudiante,locationSede,codigo_dane,tratamiento,par_id,pionero,edad,sexo,zona,ruralidad,pdet,zona_ptafi,tei_nivel_pre,tei_slope_pre,matricula_pre,num_jornadas,pct_jornada_completa,composicion_grados,CSL_total_correctas,CSL_pct_correctas,DPSS_total_correctas,DPSS_pct_correctas,LP_total_correctas,LP_pct_correctas,CL_total_correctas,CL_pct_correctas,miss_num_total_correctas,miss_num_pct_correctas,comp_mat_op_total_correctas,comp_mat_op_pct_correctas,sums_total_correctas,sums_pct_correctas,substract_total_correctas,substract_pct_correctas,mult_div_total_correctas,mult_div_pct_correctas,res_problems_total_correctas,res_problems_pct_correctas
83890002,166001002215,166001002215,1,,,9,1,,,,,,,,,,,10,16.67,50,100,114,69.09,6,100.0,9,90,8,80,25,100,27,100.0,10,100,5,83.33
83892485,376563001844,376563001844,0,7.0,0.0,8,2,URBANO,0.0,1.0,D,97.61904761904762,,96.0,2.0,0.0,2.0,15,25.0,34,68,95,57.58,6,100.0,6,60,6,60,19,76,16,59.26,7,70,3,50.0
83893772,376563001844,376563001844,0,7.0,0.0,8,2,URBANO,0.0,1.0,D,97.61904761904762,,96.0,2.0,0.0,2.0,11,18.33,42,84,60,36.36,3,50.0,5,50,3,30,13,52,11,40.74,2,20,3,50.0
83894474,208573000072,208573000072,1,8.0,0.0,9,1,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,17,28.33,36,72,63,38.18,2,33.33,8,80,4,40,23,92,27,100.0,10,100,5,83.33
83894715,376563001844,376563001844,0,7.0,0.0,8,1,URBANO,0.0,1.0,D,97.61904761904762,,96.0,2.0,0.0,2.0,39,65.0,49,98,88,53.33,5,83.33,8,80,4,40,20,80,8,29.63,9,90,3,50.0
83896903,166001002215,166001002215,1,,,8,1,,,,,,,,,,,1,1.67,43,86,75,45.45,4,66.67,6,60,7,70,24,96,19,70.37,6,60,2,33.33
83896974,166001002215,166001002215,1,,,9,1,,,,,,,,,,,17,28.33,23,46,48,29.09,4,66.67,9,90,6,60,25,100,9,33.33,5,50,2,33.33
83897743,168001001921,168001001921,0,6.0,0.0,8,2,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,14,23.33,38,76,67,40.61,1,16.67,4,40,4,40,17,68,13,48.15,6,60,1,16.67
83904189,376563001844,376563001844,0,7.0,0.0,9,1,URBANO,0.0,1.0,D,97.61904761904762,,96.0,2.0,0.0,2.0,44,73.33,50,100,104,63.03,4,66.67,6,60,3,30,12,48,13,48.15,4,40,5,83.33
83905996,376563001844,376563001844,0,7.0,0.0,8,1,URBANO,0.0,1.0,D,97.61904761904762,,96.0,2.0,0.0,2.0,20,33.33,50,100,119,72.12,6,100.0,10,100,8,80,24,96,18,66.67,10,100,5,83.33
83906133,376563001844,376563001844,0,7.0,0.0,9,2,URBANO,0.0,1.0,D,97.61904761904762,,96.0,2.0,0.0,2.0,14,23.33,21,42,40,24.24,4,66.67,8,80,5,50,10,40,18,66.67,3,30,6,100.0
83906613,376563001844,376563001844,0,7.0,0.0,8,1,URBANO,0.0,1.0,D,97.61904761904762,,96.0,2.0,0.0,2.0,19,31.67,36,72,87,52.73,4,66.67,4,40,5,50,22,88,17,62.96,8,80,5,83.33
83907365,376563001844,376563001844,0,7.0,0.0,9,1,URBANO,0.0,1.0,D,97.61904761904762,,96.0,2.0,0.0,2.0,16,26.67,31,62,90,54.55,2,33.33,8,80,5,50,24,96,19,70.37,9,90,4,66.67
83907471,344430001176,344430001176,0,3.0,0.0,8,2,URBANO,0.0,0.0,A,99.56896551724138,,301.0,1.0,0.0,4.0,0,0.0,41,82,92,55.76,5,83.33,4,40,4,40,17,68,19,70.37,6,60,4,66.67
83907608,376563001844,376563001844,0,7.0,0.0,9,2,URBANO,0.0,1.0,D,97.61904761904762,,96.0,2.0,0.0,2.0,26,43.33,22,44,80,48.48,2,33.33,7,70,4,40,15,60,11,40.74,4,40,3,50.0
83908467,166001002215,166001002215,1,,,9,1,,,,,,,,,,,27,45.0,47,94,107,64.85,6,100.0,7,70,8,80,25,100,18,66.67,7,70,3,50.0
83914999,166001002215,166001002215,1,,,9,1,,,,,,,,,,,0,0.0,25,50,54,32.73,3,50.0,3,30,4,40,18,72,3,11.11,4,40,1,16.67
83920948,376563001844,376563001844,0,7.0,0.0,9,1,URBANO,0.0,1.0,D,97.61904761904762,,96.0,2.0,0.0,2.0,11,18.33,41,82,87,52.73,4,66.67,9,90,7,70,25,100,26,96.3,8,80,3,50.0
83921020,376563001844,376563001844,0,7.0,0.0,9,1,URBANO,0.0,1.0,D,97.61904761904762,,96.0,2.0,0.0,2.0,17,28.33,38,76,94,56.97,5,83.33,9,90,9,90,24,96,16,59.26,10,100,6,100.0
83921071,376563001844,376563001844,0,7.0,0.0,8,2,URBANO,0.0,1.0,D,97.61904761904762,,96.0,2.0,0.0,2.0,13,21.67,27,54,78,47.27,3,50.0,8,80,7,70,10,40,14,51.85,7,70,4,66.67
83921953,376563001844,376563001844,0,7.0,0.0,8,1,URBANO,0.0,1.0,D,97.61904761904762,,96.0,2.0,0.0,2.0,28,46.67,46,92,80,48.48,3,50.0,4,40,5,50,24,96,12,44.44,5,50,5,83.33
83922519,376563001844,376563001844,0,7.0,0.0,8,1,URBANO,0.0,1.0,D,97.61904761904762,,96.0,2.0,0.0,2.0,11,18.33,34,68,83,50.3,3,50.0,7,70,5,50,10,40,6,22.22,3,30,2,33.33
83926325,376001030965,376001030965,0,1.0,1.0,9,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,12,20.0,32,64,67,40.61,5,83.33,4,40,5,50,21,84,17,62.96,4,40,3,50.0
83927896,376001030965,376001030965,0,1.0,1.0,9,2,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,37,61.67,42,84,164,99.39,3,50.0,9,90,7,70,24,96,17,62.96,10,100,4,66.67
83928350,376001030965,376001030965,0,1.0,1.0,8,2,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,35,58.33,48,96,112,67.88,5,83.33,8,80,7,70,24,96,18,66.67,5,50,1,16.67
83948896,168001001921,168001001921,0,6.0,0.0,9,1,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,19,31.67,49,98,114,69.09,3,50.0,9,90,5,50,25,100,18,66.67,5,50,4,66.67
83980494,208573000072,208573000072,1,8.0,0.0,9,2,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,7,11.67,43,86,118,71.52,4,66.67,5,50,0,0,20,80,14,51.85,3,30,2,33.33
83993824,208573000072,208573000072,1,8.0,0.0,8,2,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,31,51.67,24,48,46,27.88,3,50.0,8,80,6,60,23,92,27,100.0,4,40,4,66.67
83994082,208573000072,208573000072,1,8.0,0.0,8,1,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,10,16.67,50,100,135,81.82,4,66.67,9,90,7,70,24,96,26,96.3,9,90,2,33.33
83995187,208573000072,208573000072,1,8.0,0.0,9,2,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,41,68.33,50,100,47,28.48,4,66.67,4,40,2,20,17,68,2,7.41,3,30,1,16.67
NN_287,166001002215,166001002215,1,,,9,2,,,,,,,,,,,9,15.0,42,84,77,46.67,5,83.33,10,100,8,80,18,72,12,44.44,6,60,5,83.33
NPigmalion_1,376001030965,376001030965,0,1.0,1.0,9,2,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,11,18.33,38,76,115,69.7,4,66.67,7,70,7,70,22,88,12,44.44,7,70,4,66.67
NPigmalion_10,376001030965,376001030965,0,1.0,1.0,9,2,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,14,23.33,47,94,103,62.42,3,50.0,7,70,5,50,22,88,16,59.26,5,50,1,16.67
NPigmalion_1000,376001030965,376001030965,0,1.0,1.0,8,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,9,15.0,43,86,103,62.42,4,66.67,9,90,8,80,25,100,20,74.07,5,50,4,66.67
NPigmalion_1001,376001030965,376001030965,0,1.0,1.0,9,2,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,12,20.0,35,70,62,37.58,2,33.33,4,40,1,10,13,52,14,51.85,7,70,1,16.67
NPigmalion_1005,376001030965,376001030965,0,1.0,1.0,8,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,13,21.67,39,78,90,54.55,5,83.33,8,80,9,90,25,100,26,96.3,10,100,6,100.0
N_1,119548000014,119548000014,1,2.0,0.0,8,1,URBANO,0.0,0.0,D,88.12728061959906,-3.300015784652686,941.0,2.0,0.0,4.0,6,10.0,31,62,134,81.21,5,83.33,9,90,6,60,23,92,21,77.78,7,70,3,50.0
N_161,225126000288,225126000288,1,9.0,0.0,10,2,URBANO,0.0,0.0,C,96.12225747971851,-0.2618497373351687,901.0,2.0,0.0,4.0,25,41.67,21,42,33,20.0,6,100.0,7,70,3,30,25,100,17,62.96,7,70,5,83.33
N_162,225126000288,225126000288,1,9.0,0.0,9,2,URBANO,0.0,0.0,C,96.12225747971851,-0.2618497373351687,901.0,2.0,0.0,4.0,19,31.67,50,100,141,85.45,6,100.0,9,90,8,80,24,96,18,66.67,10,100,6,100.0
N_181,125754002066,125754002066,1,11.0,1.0,9,1,URBANO,0.0,0.0,C,96.69445516527318,-0.7963177379537711,3021.0,3.0,0.0,4.0,16,26.67,44,88,88,53.33,6,100.0,8,80,6,60,25,100,14,51.85,8,80,4,66.67
N_2,119548000014,119548000014,1,2.0,0.0,8,1,URBANO,0.0,0.0,D,88.12728061959906,-3.300015784652686,941.0,2.0,0.0,4.0,25,41.67,49,98,102,61.82,3,50.0,7,70,7,70,24,96,17,62.96,9,90,3,50.0
N_261,344430001176,344430001176,0,3.0,0.0,9,2,URBANO,0.0,0.0,A,99.56896551724138,,301.0,1.0,0.0,4.0,14,23.33,47,94,98,59.39,0,0.0,9,90,5,50,24,96,22,81.48,8,80,6,100.0
N_262,344430001176,344430001176,0,3.0,0.0,8,2,URBANO,0.0,0.0,A,99.56896551724138,,301.0,1.0,0.0,4.0,35,58.33,50,100,153,92.73,6,100.0,8,80,5,50,25,100,27,100.0,9,90,6,100.0
N_281,166001002215,166001002215,1,,,9,2,,,,,,,,,,,0,0.0,50,100,71,43.03,4,66.67,7,70,4,40,18,72,17,62.96,5,50,2,33.33
N_282,166001002215,166001002215,1,,,8,2,,,,,,,,,,,6,10.0,50,100,87,52.73,5,83.33,5,50,7,70,25,100,14,51.85,7,70,2,33.33
N_283,166001002215,166001002215,1,,,9,2,,,,,,,,,,,19,31.67,47,94,103,62.42,6,100.0,10,100,9,90,25,100,22,81.48,10,100,5,83.33
N_284,166001002215,166001002215,1,,,9,1,,,,,,,,,,,10,16.67,31,62,103,62.42,6,100.0,10,100,7,70,25,100,18,66.67,6,60,5,83.33
N_285,166001002215,166001002215,1,,,8,1,,,,,,,,,,,18,30.0,41,82,96,58.18,6,100.0,10,100,5,50,11,44,11,40.74,5,50,4,66.67
N_286,166001002215,166001002215,1,,,8,2,,,,,,,,,,,19,31.67,50,100,104,63.03,5,83.33,9,90,6,60,25,100,19,70.37,5,50,4,66.67
N_287,166001002215,166001002215,1,,,9,2,,,,,,,,,,,10,16.67,41,82,47,28.48,5,83.33,10,100,8,80,16,64,13,48.15,6,60,6,100.0
N_41,208573000072,208573000072,1,8.0,0.0,8,2,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,17,28.33,35,70,76,46.06,4,66.67,6,60,3,30,20,80,1,3.7,5,50,2,33.33
N_42,208573000072,208573000072,1,8.0,0.0,8,2,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,23,38.33,50,100,94,56.97,6,100.0,5,50,4,40,12,48,13,48.15,4,40,1,16.67
N_43,208573000072,208573000072,1,8.0,0.0,9,1,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,40,66.67,38,76,76,46.06,5,83.33,9,90,10,100,25,100,27,100.0,8,80,4,66.67
N_433,176001043791,176001043791,1,1.0,1.0,10,1,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,12,20.0,22,44,48,29.09,4,66.67,7,70,7,70,25,100,11,40.74,6,60,5,83.33
N_435,176001043791,176001043791,1,1.0,1.0,9,2,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,11,18.33,20,40,26,15.76,5,83.33,3,30,0,0,16,64,7,25.93,3,30,1,16.67
N_44,208573000072,208573000072,1,8.0,0.0,8,1,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,6,10.0,50,100,165,100.0,5,83.33,9,90,5,50,25,100,20,74.07,9,90,5,83.33
N_45,208573000072,208573000072,1,8.0,0.0,10,1,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,46,76.67,49,98,88,53.33,4,66.67,9,90,9,90,25,100,27,100.0,9,90,3,50.0
N_46,208573000072,208573000072,1,8.0,0.0,10,1,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,14,23.33,50,100,116,70.3,6,100.0,9,90,4,40,25,100,27,100.0,9,90,4,66.67
N_461,195001001111,195001001111,1,10.0,0.0,9,1,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,11,18.33,49,98,118,71.52,5,83.33,8,80,9,90,24,96,25,92.59,10,100,5,83.33
N_462,195001001111,195001001111,1,10.0,0.0,9,2,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,15,25.0,32,64,75,45.45,4,66.67,7,70,4,40,23,92,15,55.56,6,60,3,50.0
N_463,195001001111,195001001111,1,10.0,0.0,9,2,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,11,18.33,41,82,109,66.06,4,66.67,9,90,6,60,25,100,15,55.56,8,80,3,50.0
N_464,195001001111,195001001111,1,10.0,0.0,8,1,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,11,18.33,36,72,95,57.58,1,16.67,8,80,4,40,18,72,14,51.85,8,80,4,66.67
N_469,195001001111,195001001111,1,10.0,0.0,9,1,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,24,40.0,50,100,111,67.27,1,16.67,10,100,9,90,24,96,26,96.3,9,90,4,66.67
N_47,208573000072,208573000072,1,8.0,0.0,8,1,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,33,55.0,49,98,94,56.97,6,100.0,10,100,5,50,25,100,27,100.0,5,50,5,83.33
N_48,208573000072,208573000072,1,8.0,0.0,11,1,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,11,18.33,47,94,56,33.94,3,50.0,9,90,5,50,25,100,27,100.0,5,50,4,66.67
N_481,395001800056,395001800056,0,10.0,0.0,9,1,URBANO,0.0,1.0,E,0.9830508474576272,,,,,,20,33.33,34,68,48,29.09,4,66.67,2,20,2,20,13,52,6,22.22,2,20,3,50.0
N_482,395001800056,395001800056,0,10.0,0.0,8,1,URBANO,0.0,1.0,E,0.9830508474576272,,,,,,23,38.33,47,94,114,69.09,4,66.67,9,90,9,90,25,100,27,100.0,10,100,3,50.0
N_483,395001800056,395001800056,0,10.0,0.0,9,2,URBANO,0.0,1.0,E,0.9830508474576272,,,,,,36,60.0,30,60,58,35.15,5,83.33,8,80,4,40,17,68,14,51.85,6,60,4,66.67
N_484,395001800056,395001800056,0,10.0,0.0,9,2,URBANO,0.0,1.0,E,0.9830508474576272,,,,,,21,35.0,37,74,45,27.27,5,83.33,6,60,7,70,14,56,17,62.96,4,40,2,33.33
N_485,395001800056,395001800056,0,10.0,0.0,9,2,URBANO,0.0,1.0,E,0.9830508474576272,,,,,,11,18.33,47,94,135,81.82,2,33.33,8,80,6,60,25,100,17,62.96,7,70,5,83.33
N_486,395001800056,395001800056,0,10.0,0.0,8,2,URBANO,0.0,1.0,E,0.9830508474576272,,,,,,14,23.33,28,56,83,50.3,6,100.0,8,80,6,60,23,92,15,55.56,6,60,5,83.33
N_49,208573000072,208573000072,1,8.0,0.0,9,2,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,15,25.0,50,100,40,24.24,2,33.33,9,90,5,50,24,96,24,88.89,5,50,2,33.33
N_50,208573000072,208573000072,1,8.0,0.0,11,1,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,19,31.67,22,44,10,6.06,3,50.0,7,70,5,50,25,100,23,85.19,6,60,3,50.0
N_51,208573000072,208573000072,1,8.0,0.0,12,1,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,6,10.0,31,62,59,35.76,2,33.33,3,30,5,50,25,100,26,96.3,4,40,3,50.0
N_52,208573000072,208573000072,1,8.0,0.0,10,1,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,11,18.33,48,96,121,73.33,4,66.67,7,70,6,60,24,96,25,92.59,5,50,2,33.33
N_61,308001013054,308001013054,0,8.0,0.0,9,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,43,71.67,48,96,160,96.97,6,100.0,10,100,9,90,15,60,16,59.26,6,60,4,66.67
N_62,308001013054,308001013054,0,8.0,0.0,9,1,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,38,63.33,48,96,118,71.52,5,83.33,10,100,9,90,25,100,22,81.48,9,90,5,83.33
N_63,308001013054,308001013054,0,8.0,0.0,9,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,29,48.33,37,74,47,28.48,3,50.0,7,70,3,30,18,72,13,48.15,6,60,3,50.0
N_64,308001013054,308001013054,0,8.0,0.0,9,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,21,35.0,32,64,91,55.15,4,66.67,8,80,8,80,25,100,27,100.0,5,50,5,83.33
N_65,308001013054,308001013054,0,8.0,0.0,10,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,27,45.0,50,100,104,63.03,5,83.33,10,100,8,80,25,100,27,100.0,10,100,6,100.0
N_66,308001013054,308001013054,0,8.0,0.0,10,1,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,24,40.0,47,94,131,79.39,4,66.67,6,60,5,50,23,92,16,59.26,0,0,3,50.0
N_67,308001013054,308001013054,0,8.0,0.0,9,1,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,40,66.67,46,92,111,67.27,4,66.67,9,90,7,70,24,96,18,66.67,6,60,3,50.0
N_68,308001013054,308001013054,0,8.0,0.0,9,1,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,59,98.33,50,100,146,88.48,6,100.0,9,90,7,70,25,100,18,66.67,7,70,5,83.33
N_69,308001013054,308001013054,0,8.0,0.0,9,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,28,46.67,49,98,127,76.97,4,66.67,9,90,8,80,25,100,18,66.67,6,60,4,66.67
N_70,308001013054,308001013054,0,8.0,0.0,9,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,24,40.0,47,94,135,81.82,3,50.0,10,100,9,90,25,100,23,85.19,9,90,6,100.0
New_1,308001013054,308001013054,0,8.0,0.0,9,1,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,14,23.33,50,100,104,63.03,2,33.33,6,60,6,60,25,100,12,44.44,8,80,4,66.67
New_10,308001013054,308001013054,0,8.0,0.0,9,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,35,58.33,48,96,130,78.79,3,50.0,8,80,4,40,16,64,14,51.85,3,30,4,66.67
New_11,308001013054,308001013054,0,8.0,0.0,10,1,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,11,18.33,50,100,124,75.15,3,50.0,9,90,3,30,20,80,16,59.26,2,20,4,66.67
New_12,308001013054,308001013054,0,8.0,0.0,9,1,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,30,50.0,40,80,127,76.97,5,83.33,8,80,7,70,24,96,26,96.3,7,70,3,50.0
New_13,308001013054,308001013054,0,8.0,0.0,9,1,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,26,43.33,27,54,89,53.94,6,100.0,9,90,8,80,25,100,17,62.96,4,40,6,100.0
New_15,308001013054,308001013054,0,8.0,0.0,9,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,22,36.67,45,90,85,51.52,5,83.33,10,100,8,80,25,100,19,70.37,7,70,3,50.0
New_16,308001013054,308001013054,0,8.0,0.0,9,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,6,10.0,46,92,111,67.27,3,50.0,8,80,3,30,10,40,12,44.44,4,40,1,16.67
New_17,308001013054,308001013054,0,8.0,0.0,9,1,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,25,41.67,39,78,126,76.36,6,100.0,9,90,7,70,25,100,16,59.26,8,80,6,100.0
New_19,308001013054,308001013054,0,8.0,0.0,9,1,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,50,83.33,47,94,142,86.06,4,66.67,9,90,8,80,25,100,27,100.0,9,90,3,50.0
New_20,308001013054,308001013054,0,8.0,0.0,10,1,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,14,23.33,14,28,22,13.33,2,33.33,5,50,3,30,12,48,15,55.56,5,50,2,33.33
New_21,308001013054,308001013054,0,8.0,0.0,10,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,17,28.33,38,76,123,74.55,4,66.67,9,90,10,100,25,100,22,81.48,10,100,6,100.0
New_22,308001013054,308001013054,0,8.0,0.0,8,1,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,22,36.67,50,100,122,73.94,5,83.33,9,90,7,70,19,76,13,48.15,5,50,3,50.0
New_23,308001013054,308001013054,0,8.0,0.0,10,1,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,13,21.67,35,70,121,73.33,6,100.0,10,100,8,80,25,100,17,62.96,8,80,5,83.33
New_24,308001013054,308001013054,0,8.0,0.0,9,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,17,28.33,37,74,109,66.06,4,66.67,8,80,3,30,22,88,22,81.48,5,50,6,100.0
New_26,308001013054,308001013054,0,8.0,0.0,10,1,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,40,66.67,50,100,135,81.82,6,100.0,9,90,8,80,25,100,27,100.0,10,100,6,100.0
New_27,308001013054,308001013054,0,8.0,0.0,9,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,24,40.0,41,82,114,69.09,4,66.67,7,70,8,80,23,92,18,66.67,8,80,4,66.67
New_29,308001013054,308001013054,0,8.0,0.0,9,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,17,28.33,49,98,120,72.73,5,83.33,7,70,4,40,17,68,9,33.33,4,40,5,83.33
New_3,308001013054,308001013054,0,8.0,0.0,9,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,28,46.67,46,92,119,72.12,3,50.0,9,90,6,60,25,100,22,81.48,5,50,6,100.0
New_30,308001013054,308001013054,0,8.0,0.0,9,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,13,21.67,45,90,126,76.36,4,66.67,7,70,4,40,23,92,22,81.48,5,50,6,100.0
New_31,308001013054,308001013054,0,8.0,0.0,9,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,36,60.0,41,82,86,52.12,3,50.0,7,70,7,70,22,88,12,44.44,6,60,6,100.0
New_34,308001013054,308001013054,0,8.0,0.0,9,1,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,30,50.0,48,96,135,81.82,6,100.0,9,90,9,90,25,100,27,100.0,7,70,5,83.33
New_4,308001013054,308001013054,0,8.0,0.0,9,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,18,30.0,42,84,76,46.06,5,83.33,9,90,6,60,13,52,18,66.67,7,70,5,83.33
New_6,308001013054,308001013054,0,8.0,0.0,9,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,9,15.0,50,100,142,86.06,5,83.33,9,90,8,80,25,100,27,100.0,10,100,6,100.0
New_8,308001013054,308001013054,0,8.0,0.0,9,1,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,18,30.0,37,74,102,61.82,6,100.0,7,70,5,50,24,96,12,44.44,4,40,4,66.67
New_9,308001013054,308001013054,0,8.0,0.0,9,2,RURAL,1.0,0.0,A,100.0,,441.0,1.0,100.0,4.0,44,73.33,49,98,149,90.3,5,83.33,8,80,9,90,25,100,27,100.0,7,70,4,66.67
